network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_fragmented-packets,network_fragmentation-score,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ips_src_count,network_ips_dst_count,network_ips_all_count,network_macs_src_count,network_macs_dst_count,network_macs_all_count,network_ports_src_count,network_ports_dst_count,network_ports_all_count,network_protocols_src_count,network_protocols_dst_count,network_protocols_all_count,network_packets_all_count,network_packets_src_count,network_packets_dst_count,network_interval-packets,log_messages_count,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,timeDurationInSeconds,label,label2
77.57142857142857,123,62,26.03568979,20,20,20,0,0,0,124.66666666666667,428,40,115.5129141,124.66666666666667,428,40,115.5129141,57.904761904761905,64,0,19.250726640583625,15.238095238095237,24,0,8.354069438930718,17,0,6,0,0,0,334.9047619047619,509,0,225.79346863049534,0,0,0,0,61.714285714285715,388,0,121.34955412243708,0.433883252,4.514798447,0,1.1518123395254456,3,3,3,0,0,0,9,9,9,3,3,3,21,11,10,2.304767485482684,21,0,0,0,0,0,10,attack_malware,attack
66.43243243243244,123,62,13.74275675995771,20,20,20,0,0,0,92.94594594594595,533,40,80.83932828145592,92.94594594594595,533,40,80.83932828145592,59.07692307692308,64,0,17.276976793568544,18.871794871794872,24,0,7.452232047,35,0,22,0,0,0,308.8205128205128,507,0,223.1577058347175,0,0,0,0,25.743589743589745,156,0,32.11223569780639,0.1918743198205128,2.36219286,0,0.5629552483011562,3,3,3,0,0,0,8,8,8,5,5,5,39,21,19,5.211744669847515,39,0,0,0,0,0,10,attack_malware,attack
71.71428571428571,123,62,21.748310531832377,20,20,20,0,0,0,105.64285714285714,533,40,131.0804844612401,105.64285714285714,533,40,131.0804844612401,52,64,0,25.79922479455536,13,24,0,8.197560613,12,0,2,0,0,0,270.875,511,0,241.8944328972179,0,0,0,0,15,156,0,43.04416336740674,0.207759068,1.361011179,0,0.41006869623529946,3,3,3,0,0,0,7,7,7,4,4,4,16,7,7,4.813267659,16,0,0,0,0,0,10,attack_malware,attack
71.06666666666666,123,62,21.106758114292166,20,20,20,0,0,0,86.46666666666667,204,40,49.18894571905746,86.46666666666667,204,40,49.18894571905746,59.733333333333334,64,0,16.524728943818314,16.533333333333335,24,0,7.689200837786039,13,0,5,0,0,0,294.8666666666667,511,0,232.1338489094682,0,0,0,0,26.133333333333333,164,0,47.84777449170989,0.49437073033333334,5.308048577,0,1.4064457403635282,3,3,3,0,0,0,7,7,7,4,4,4,15,7,8,2.0227735381882637,15,0,0,0,0,0,10,attack_malware,attack
70.03846153846153,123,62,19.529425530170148,20,20,20,0,0,0,104.92307692307692,533,40,97.41536760775399,104.92307692307692,533,40,97.41536760775399,59.07692307692308,64,0,17.39177524446099,17.23076923076923,24,0,8.372849896219051,22,0,12,0,0,0,294.65384615384613,509,0,230.5331112543606,0,0,0,0,28.923076923076923,156,0,44.84722785361261,0.17851885696153846,2.06536462,0,0.530581138,3,3,3,0,0,0,8,8,8,4,4,4,26,13,13,5.601649204,26,0,0,0,0,0,10,attack_malware,attack
73.16666666666667,123,62,22.78379795546305,20,20,20,0,0,0,85.41666666666667,212,40,55.95100081994623,85.41666666666667,212,40,55.95100081994623,56.32,64,0,21.226398658274558,14.08,24,0,7.756287771866126,20,0,4,0,0,0,300.44,511,0,234.8073820531771,0,0,0,0,21.12,172,0,52.01948352941104,0.30184514,3.594695381,0,0.8300103632882841,3,3,3,0,0,0,9,9,9,4,4,4,25,12,12,3.312957200769549,25,0,0,0,0,0,10,attack_malware,attack
73.96428571428571,123,62,23.29915296959375,20,20,20,0,0,0,142.14285714285714,533,40,138.43322077361566,142.14285714285714,533,40,138.43322077361566,57.37931034482759,64,0,19.83577898845462,17.103448275862068,24,0,8.743752167716293,24,0,14,0,0,0,319.51724137931035,511,0,226.92865787191093,0,0,0,0,66.62068965517241,388,0,119.70690808121529,0.30345386017241377,3.636041109,0,0.7911013439304821,3,3,3,0,0,0,9,10,10,5,5,5,29,15,13,3.295393940714084,29,0,0,0,0,0,10,attack_malware,attack
71.2,123,62,20.567626813205084,20,20,20,0,0,0,112.93333333333334,428,40,107.86974468395584,112.93333333333334,428,40,107.86974468395584,61.15555555555556,64,0,13.338180936959533,18.31111111111111,24,0,6.953815898882825,41,0,21,0,0,0,324.8,511,0,214.60646859690965,0,0,0,0,56.8,388,0,111.81022883764827,0.19412438855555558,4.013155322,0,0.7869683184740004,3,3,3,0,0,0,9,9,9,4,4,4,45,24,21,5.1513361771662645,45,0,0,0,0,0,10,attack_malware,attack
71.71428571428571,123,61,21.478228179118634,20,20,20,0,0,0,89.61904761904762,212,40,56.79038315637269,89.61904761904762,212,40,56.79038315637269,50.666666666666664,64,0,26.55047148793942,12.25,24,0,9.142590252315758,16,0,4,1,1,0,2920.0416666666665,64240,0,13063.293560598046,60.833333333333336,1460,0,298.021252,21.666666666666668,172,0,51.97881396732014,0.3360775006249999,1.804514732,0,0.5908185026581744,4,4,4,0,0,0,10,10,10,4,4,4,24,11,10,2.975504149799698,24,0,0,0,0,0,10,attack_malware,attack
65.81818181818181,123,62,12.660638007496742,20,20,20,0,0,0,78.47727272727273,212,40,34.930821091930376,78.47727272727273,212,40,34.930821091930376,61.15555555555556,64,0,13.338180936959533,18.844444444444445,24,0,6.417148742221734,42,0,22,0,0,0,298.7111111111111,511,0,220.41382795903607,0,0,0,0,22.844444444444445,172,0,33.19224687370912,0.2233983733111111,4.558278089,0,0.8208512012381602,3,3,3,0,0,0,8,8,8,5,5,5,45,23,21,4.4763083418579726,45,0,0,0,0,0,10,attack_malware,attack
71.71428571428571,123,62,21.748310531832374,20,20,20,0,0,0,105.64285714285714,533,40,131.08048446124013,105.64285714285714,533,40,131.08048446124013,59.42857142857143,64,0,17.104719482395158,14.857142857142858,24,0,6.915502572060532,12,0,2,0,0,0,309.35714285714283,510,0,233.49834693628566,0,0,0,0,17.142857142857142,156,0,45.807048740185316,0.4556736813571428,2.992720703,0,1.0585250854035209,3,3,3,0,0,0,7,7,7,3,3,3,14,7,7,2.1945528386372364,14,0,0,0,0,0,10,attack_malware,attack
73.70588235294117,123,1,31.925234348948702,20.235294117647058,24,20,0.9701425001453319,0,0,117.6470588235294,533,36,121.2960949373838,117.6470588235294,533,36,121.2960949373838,47.15789474,64,0,28.95449141,11.789473684210526,24,0,9.750093717,12,0,4,0,0,0,273.6842105263158,509,0,250.35842143072907,0,0,0,0,26.105263157894736,164,0,54.67265692468839,0.3339889644736842,1.743097489,0,0.6168742285976728,4,4,5,0,0,0,7,7,7,5,5,5,19,8,8,2.9941109865794755,19,0,0,0,0,0,10,attack_malware,attack
65.46428571428571,123,62,11.315286752253089,20,20,20,0,0,0,87.03571428571429,196,40,34.471117424706975,87.03571428571429,196,40,34.471117424706975,59.58620689655172,64,0,16.50436574576408,19.310344827586206,24,0,7.564500966808536,26,0,18,0,0,0,332.62068965517244,511,0,220.99505711878706,0,0,0,0,29.93103448275862,156,0,35.203420120456194,0.20955620541379313,2.537285299,0,0.6194369145943663,3,3,3,0,0,0,7,7,7,5,5,5,29,18,16,4.771989347229239,29,0,0,0,0,0,10,attack_malware,attack
72.63157894736842,123,61,22.430659886057224,20,20,20,0,0,0,112.21052631578948,533,40,115.32205096423013,112.21052631578948,533,40,115.32205096423013,57.26315789473684,64,0,20.17931312910757,14.31578947368421,24,0,8.253299889397422,15,0,4,0,0,0,307.6842105263158,511,0,237.46884067682998,0,0,0,0,26.105263157894736,164,0,54.67265692,0.4347841435789474,2.648658977,0,0.9621229630379625,3,3,3,0,0,0,8,8,8,3,3,3,19,10,9,2.2999919188933964,19,0,0,0,0,0,10,attack_malware,attack
72.15,123,62,21.935971419229723,20,20,20,0,0,0,114,533,40,110.23276807689598,114,533,40,110.23276807689598,57.6,64,0,19.69878436003496,15.6,24,0,8.792341164780558,16,0,7,0,0,0,296.5,509,0,235.90397243481576,0,0,0,0,30.8,156,0,51.680801688420964,0.373040809,2.906580597,0,0.876914777,3,3,3,0,0,0,8,8,8,4,4,4,20,10,10,2.680671874424291,20,0,0,0,0,0,10,attack_malware,attack
68.08333333333333,123,62,17.322913534776223,20,20,20,0,0,0,92.75,196,40,44.58113135315514,92.75,196,40,44.58113135315514,58.666666666666664,64,0,18.475208614068023,17.333333333333332,24,0,8.917126864363404,10,0,6,0,0,0,278,507,0,235.65961585612106,0,0,0,0,31.333333333333332,156,0,46.93774083987761,0.026131753916666667,0.223133712,0,0.063697837,3,3,3,0,0,0,6,6,6,4,4,4,12,6,6,38.26762587302529,12,0,0,0,0,0,10,attack_malware,attack
69.2,123,62,18.423668987130885,20,20,20,0,0,0,81.7,212,40,53.27001724086548,81.7,212,40,53.27001724086548,55.27272727272727,64,0,22.48000554605468,13.454545454545455,24,0,7.956592191846918,17,0,3,0,0,0,272.6818181818182,511,0,237.24337240251361,0,0,0,0,18.727272727272727,172,0,50.36077633,0.3680550410454545,2.780536504,0,0.7431011409444623,3,3,3,0,0,0,8,9,9,4,4,4,22,11,9,2.716984936531135,22,0,0,0,0,0,10,attack_malware,attack
68.34782608695652,123,62,17.272175984545395,20,20,20,0,0,0,98,204,40,48.67237409455183,98,204,40,48.67237409455183,58.43478260869565,64,0,18.438660193281944,17.043478260869566,24,0,8.798131314,19,0,11,0,0,0,285.39130434782606,509,0,233.0682184820641,0,0,0,0,34.08695652173913,164,0,50.25201311524134,0.2718009331304348,2.789812543,0,0.7185915228618738,3,3,3,0,0,0,8,8,8,4,4,4,23,12,11,3.6791632396227025,23,0,0,0,0,0,10,attack_malware,attack
66.67647058823529,123,61,14.328865945600423,20,20,20,0,0,0,78.14705882,212,40,38.42200470606393,78.14705882,212,40,38.42200470606393,58.666666666666664,64,0,17.939581138604417,17.27777777777778,24,0,7.814313281632114,31,0,15,1,1,0,2073.777777777778,64240,0,10659.415661044493,40.55555555555556,1460,0,243.33333333333334,21,172,0,35.66671117042172,0.2616903394166667,3.876098766,0,0.8180126516249034,4,4,4,0,0,0,9,9,9,5,5,5,36,19,16,3.8213103544933205,36,0,0,0,0,0,10,attack_malware,attack
69.88888888888889,123,62,19.344824171395878,20,20,20,0,0,0,95.66666666666667,204,40,56.829983801014144,95.66666666666667,204,40,56.829983801014144,53.89473684210526,64,0,23.976596776491366,13.473684210526315,24,0,8.865466216,14,0,4,0,0,0,281.10526315789474,511,0,241.77788124567792,0,0,0,0,26.94736842105263,164,0,56.23509549127022,0.2646702003157895,2.080007877,0,0.5609804880922763,3,3,3,0,0,0,8,8,8,4,4,4,19,10,8,3.778287143233859,19,0,0,0,0,0,10,attack_malware,attack
68.34782608695652,123,62,17.079184720724744,20,20,20,0,0,0,93.65217391304348,533,40,77.38395394720028,93.65217391304348,533,40,77.38395394720028,61.21739130434783,64,0,13.19581254031118,18.608695652173914,24,0,6.964922463856739,42,0,23,0,0,0,311.0869565217391,510,0,221.3888310027261,0,0,0,0,27.565217391304348,172,0,39.64041269765717,0.1742932291304348,4.557828343,0,0.7019984513165637,3,3,3,0,0,0,9,9,9,4,4,4,46,24,22,5.737457403156348,46,0,0,0,0,0,10,attack_malware,attack
71.71428571428571,123,62,21.748310531832377,20,20,20,0,0,0,80.64285714285714,212,40,54.00513813568988,80.64285714285714,212,40,54.00513813568988,59.42857142857143,64,0,17.104719482395158,14.857142857142858,24,0,6.915502572060532,12,0,2,0,0,0,309.07142857142856,508,0,233.2355904645358,0,0,0,0,18.857142857142858,172,0,50.43633785103926,0.21288282321428573,1.428817605,0,0.3868198058448139,3,3,3,0,0,0,7,7,7,3,3,3,14,7,7,4.697420182003439,14,0,0,0,0,0,10,attack_malware,attack
66.05,123,1,23.924167477128314,20.2,24,20,0.8944271909999159,0,0,93.3,196,36,49.95166084378608,93.3,196,36,49.95166084378608,45.333333333333336,64,0,29.715559775202337,12.333333333333334,24,0,10.277314260340447,15,0,7,0,0,0,225.91666666666666,511,0,240.70835983146418,0,0,0,0,25.666666666666668,156,0,48.413676352566064,0.3880891993333333,3.324786117,0,0.8544752376222658,4,4,5,0,0,0,8,8,8,6,6,6,24,10,9,2.576727206937082,24,0,0,0,0,0,10,attack_malware,attack
67.575,123,62,16.01263523532236,20,20,20,0,0,0,96.3,533,40,81.45824791785147,96.3,533,40,81.45824791785147,60.8,64,0,14.126171383241745,18.4,24,0,7.291723443002399,36,0,20,0,0,0,292.425,510,0,224.5189601381996,0,0,0,0,28.1,164,0,40.56763899136026,0.15879683755000001,2.875239886,0,0.5526241362858944,3,3,3,0,0,0,8,8,8,4,4,4,40,20,20,6.297354732177631,40,0,0,0,0,0,10,attack_malware,attack
75.2,123,62,24.53697532082422,20,20,20,0,0,0,127.1,533,40,147.70272420250785,127.1,533,40,147.70272420250785,57.6,64,0,19.69878436003496,14.4,24,0,8.041995039200554,16,0,4,0,0,0,317.4,509,0,235.17751414175362,0,0,0,0,24,156,0,51.94328891356317,0.26841944170000004,2.886965661,0,0.7562083582500346,3,3,3,0,0,0,8,8,8,3,3,3,20,10,10,3.725512515069401,20,0,0,0,0,0,10,attack_malware,attack
68.76190476190476,123,62,18.05797541781681,20,20,20,0,0,0,84.04761904761905,212,40,43.058653242381126,84.04761904761905,212,40,43.058653242381126,58.18181818181818,64,0,18.83167636276799,17.454545454545453,24,0,8.051780475843142,19,0,10,0,0,0,278.8636363636364,507,0,229.81510072116782,0,0,0,0,24.363636363636363,172,0,40.37744001713905,0.3836904995909091,3.007200647,0,0.9225855632772365,3,3,3,0,0,0,7,7,7,5,5,5,22,10,11,2.6062672303020467,22,0,0,0,0,0,10,attack_malware,attack
70.23529411764706,123,62,19.88255960560884,20,20,20,0,0,0,101.52941176470588,196,40,48.25080005,101.52941176470588,196,40,48.25080005,56.470588235294116,64,0,21.254757252962285,16,24,0,9.797958971132712,13,0,8,0,0,0,285.47058823529414,511,0,239.80515988168884,0,0,0,0,36.23529411764706,156,0,53.084283704977956,0.36242019311764706,5.63555622,0,1.3621013015319365,3,3,3,0,0,0,7,7,7,4,4,4,17,9,8,2.759228037124015,17,0,0,0,0,0,10,attack_malware,attack
69.77777777777777,123,62,19.38633708,20,20,20,0,0,0,73.16666666666667,204,40,46.458393783483054,73.16666666666667,204,40,46.458393783483054,57.26315789473684,64,0,20.17931312910757,14.31578947368421,24,0,6.839855680567694,16,0,2,0,0,0,289.2631578947368,510,0,232.73228351364082,0,0,0,0,13.473684210526315,164,0,42.104853799179644,0.5080102788947368,4.514850614,0,1.1734086953507412,3,3,3,0,0,0,8,8,8,4,4,4,19,9,9,1.9684641241020178,19,0,0,0,0,0,10,attack_malware,attack
66.26315789473684,123,62,13.775348776641868,20,20,20,0,0,0,87,204,40,41.22162323613933,87,204,40,41.22162323613933,57.6,64,0,19.69878436003496,17.6,24,0,8.450474916582468,17,0,10,0,0,0,277.75,509,0,231.28926409198186,0,0,0,0,26.4,164,0,40.176452909895524,0.32223024694999997,2.789292942,0,0.7910046904050683,3,3,3,0,0,0,7,7,7,5,5,5,20,10,9,3.103371019959874,20,0,0,0,0,0,10,attack_malware,attack
66.70588235294117,123,61,14.546325592234421,20,20,20,0,0,0,105,428,40,95.32182331449603,105,428,40,95.32182331449603,53.89473684210526,64,0,23.976596776491366,14.631578947368421,24,0,9.382078224618759,14,0,6,1,1,0,3635.4736842105262,64240,0,14677.935543485448,76.84210526315789,1460,0,334.94697145102015,41.05263157894737,388,0,94.52188087904452,0.4086177899999999,3.668903614,0,0.9192509961648777,4,4,4,0,0,0,9,10,10,5,5,5,19,10,7,2.4472747796557472,19,0,0,0,0,0,10,attack_malware,attack
75.26666666666667,123,62,24.719762674157426,20,20,20,0,0,0,128.26666666666668,533,40,125.64602584054862,128.26666666666668,533,40,125.64602584054862,55.46666666666667,64,0,22.519409617567895,13.866666666666667,24,0,9.303353210127032,11,0,4,0,0,0,313.2,511,0,243.19545343494514,0,0,0,0,33.06666666666667,164,0,59.970786538907745,0.2832382325999999,3.208704878,0,0.8269022598978725,3,3,3,0,0,0,7,7,7,3,3,3,15,8,7,3.5305967645332226,15,0,0,0,0,0,10,attack_malware,attack
67.04444444444445,123,62,15.155190463329651,20,20,20,0,0,0,93.51111111,533,40,76.79655005929695,93.51111111,533,40,76.79655005929695,58.55319149,64,0,18.051627062206045,17.872340425531913,24,0,7.861897716688897,41,0,23,0,0,0,275.40425531914894,508,0,225.4209260351445,0,0,0,0,26.46808510638298,156,0,37.90196224347287,0.16913792217021278,3.022186173,0,0.5262489921467708,3,3,3,0,0,0,9,9,9,5,5,5,47,22,23,5.912334766287336,47,0,0,0,0,0,10,attack_malware,attack
71.76190476190476,123,62,21.454381281931113,20,20,20,0,0,0,96.0952381,212,40,55.04444091995555,96.0952381,212,40,55.04444091995555,50.08695652173913,64,0,26.991434741545596,12.869565217391305,24,0,9.260396358226922,16,0,5,0,0,0,275.95652173913044,511,0,244.32401702747666,0,0,0,0,25.91304347826087,172,0,53.28304612118727,0.33079663908695656,2.658260637,0,0.673651625,3,3,3,0,0,0,9,8,9,4,4,4,23,11,10,3.0230053518439584,23,0,0,0,0,0,10,attack_malware,attack
62.94117647058823,123,1,21.591290455399182,20.235294117647058,24,20,0.9701425001453319,0,0,82.17647058823529,204,36,46.10617541896862,82.17647058823529,204,36,46.10617541896862,56.470588235294116,64,0,21.254757252962285,16,24,0,8.485281374,14,0,6,0,0,0,264.05882352941177,508,0,232.80476546567814,0,0,0,0,23.058823529411764,164,0,43.97793564424564,0.482791437,5.368385487,0,1.3236957952229365,4,4,5,0,0,0,7,7,7,5,5,5,17,8,8,2.0712877687118665,17,0,0,0,0,0,10,attack_malware,attack
65.86486486486487,123,62,11.995744991366642,20,20,20,0,0,0,81.43243243243244,212,40,36.37958870677999,81.43243243243244,212,40,36.37958870677999,57.43589743589744,64,0,19.670703398702603,17.23076923076923,24,0,8.317582956293121,33,0,18,0,0,0,260.6923076923077,507,0,227.15577241019267,0,0,0,0,22.871794871794872,172,0,35.14419880793346,0.25900128789743593,4.001437711,0,0.7856020163914381,4,4,4,0,0,0,9,9,9,6,6,6,39,19,18,3.8609847873128427,39,0,0,0,0,0,10,attack_malware,attack
69.77777777777777,123,62,19.38633708,20,20,20,0,0,0,93.72222222222223,533,40,116.901067,93.72222222222223,533,40,116.901067,60.44444444444444,64,0,15.084944665313014,15.11111111111111,24,0,6.067162229274891,16,0,2,0,0,0,305.44444444444446,511,0,228.4804592551361,0,0,0,0,13.333333333333334,156,0,40.722879824202884,0.4215747603888888,4.44357093,0,1.0956631037524416,3,3,3,0,0,0,8,8,8,3,3,3,18,9,9,2.3720584900716917,18,0,0,0,0,0,10,attack_malware,attack
66.52941176470588,123,62,14.586456248258278,20,20,20,0,0,0,88.76470588235294,196,40,40.11472518253849,88.76470588235294,196,40,40.11472518253849,60.23529411764706,64,0,15.522280002325312,18.352941176470587,24,0,7.881474929150224,15,0,9,0,0,0,267.70588235294116,510,0,229.06461007374162,0,0,0,0,30.11764705882353,156,0,41.481746517204975,0.31308049464705884,2.79255694,0,0.8562060884985991,3,3,3,0,0,0,7,7,7,4,4,4,17,8,9,3.194066772,17,0,0,0,0,0,10,attack_malware,attack
75.70833333333333,123,62,24.797403732730935,20,20,20,0,0,0,121.25,428,40,108.26627802100587,121.25,428,40,108.26627802100587,54.15384615384615,64,0,23.548575001799676,15.076923076923077,24,0,9.142967032306641,20,0,9,0,0,0,295.8076923076923,510,0,233.3726666,0,0,0,0,55.07692307692308,388,0,110.01124418055568,0.3508708322692308,5.706858181,0,1.1495337679560789,3,3,3,0,0,0,9,9,9,5,5,5,26,12,12,2.850051689443509,26,0,0,0,0,0,10,attack_malware,attack
75.2,123,62,24.53697532082422,20,20,20,0,0,0,127.1,533,40,147.70272420250788,127.1,533,40,147.70272420250788,57.6,64,0,19.69878436003496,14.4,24,0,8.041995039200552,16,0,4,0,0,0,318.15,511,0,235.24394393457771,0,0,0,0,24,156,0,51.94328891356317,0.326265367,2.259621684,0,0.6560884988173973,3,3,3,0,0,0,8,8,8,3,3,3,20,10,10,3.064989696600801,20,0,0,0,0,0,10,attack_malware,attack
69.075,123,61,18.23126014,20,20,20,0,0,0,105.55,428,40,87.59550099675093,105.55,428,40,87.59550099675093,57.904761904761905,64,0,19.014512459915178,17.095238095238095,24,0,8.429939455,35,0,19,1,1,0,1798.904761904762,64240,0,9872.412784412452,34.76190476190476,1460,0,225.28289094465418,45.61904761904762,388,0,89.05710757051874,0.19776219540476186,2.056863569,0,0.49861121028318467,4,4,4,0,0,0,12,12,12,5,5,5,42,20,20,5.056578056665289,42,0,0,0,0,0,10,attack_malware,attack
74.25,123,42,25.472120982918188,20,20,20,0,0,0,128.3,428,40,114.76204213845917,128.3,428,40,114.76204213845917,57.6,64,0,19.69878436003496,13.6,24,0,9.746254341243642,14,0,6,0,0,0,297.45,509,0,239.60701927157837,0,0,0,0,63.6,388,0,122.89079448201585,0.43591357100000006,4.972311281,0,1.2559174787832403,4,4,4,0,0,0,10,10,10,4,4,4,20,11,9,2.294032712099716,20,0,0,0,0,0,10,attack_malware,attack
70.91304347826087,123,62,20.64838325935705,20,20,20,0,0,0,111.82608695652173,533,40,102.77276442092705,111.82608695652173,533,40,102.77276442092705,53.76,64,0,23.946607275353223,15.36,24,0,9.499473669630333,19,0,10,0,0,0,263.32,511,0,236.86260433705726,0,0,0,0,30.08,156,0,47.449903406996874,0.375915182,4.557555356,0,1.0564331024250266,3,3,3,0,0,0,8,9,9,5,5,5,25,11,12,2.6601745353923953,25,0,0,0,0,0,10,attack_malware,attack
75.24,123,62,24.387975179037173,20,20,20,0,0,0,97.4,212,40,57.66064515768098,97.4,212,40,57.66064515768098,56.32,64,0,21.226398658274558,14.08,24,0,8.726969691708572,19,0,6,0,0,0,314.52,511,0,237.85536921975645,0,0,0,0,30.4,172,0,58.34380858325929,0.27253498495999995,2.81621184,0,0.6768067384873941,3,3,3,0,0,0,9,9,9,3,3,3,25,13,12,3.669253877623348,25,0,0,0,0,0,10,attack_malware,attack
71.06666666666666,123,62,21.106758114292163,20,20,20,0,0,0,87.8,212,40,51.48675280385931,87.8,212,40,51.48675280385931,56,64,0,21.86016163404714,15.5,24,0,8.500980335624043,13,0,5,0,0,0,276.0625,508,0,235.6727869313723,0,0,0,0,25,172,0,48.29354684289265,0.463992603,4.472041246,0,1.1467343207164675,3,3,3,0,0,0,7,7,7,5,5,5,16,7,8,2.1552067365111913,16,0,0,0,0,0,10,attack_malware,attack
67.91666666666667,123,1,31.28013698334727,20.333333333333332,24,20,1.1547005383792517,0,0,95.41666666666667,212,36,55.57379751013034,95.41666666666667,212,36,55.57379751013034,53.333333333333336,64,0,24.911966213168732,15.333333333333334,24,0,9.920899274977163,9,0,5,0,0,0,272.3333333333333,511,0,244.00496765931683,0,0,0,0,33.333333333333336,172,0,53.64078050637717,0.3106486746666666,1.677117185,0,0.6060584755270332,4,4,5,0,0,0,6,6,6,5,5,5,12,5,6,3.2190704974461894,12,0,0,0,0,0,10,attack_malware,attack
76.61111111111111,123,62,25.161510036195907,20,20,20,0,0,0,135.36111111111111,533,40,138.37756894562642,135.36111111111111,533,40,138.37756894562642,58.666666666666664,64,0,17.93958113860442,15.555555555555555,24,0,7.871991740865457,30,0,10,0,0,0,334.69444444444446,511,0,220.9043515634822,0,0,0,0,64,388,0,126.13280982474669,0.24349325244444442,2.250165749,0,0.5479520336359024,3,3,3,0,0,0,11,11,11,3,3,3,36,19,17,4.106889987420528,36,0,0,0,0,0,10,attack_malware,attack
71.31818181818181,123,62,21.040519556405048,20,20,20,0,0,0,115.5,428,40,109.37125503792772,115.5,428,40,109.37125503792772,56,64,0,21.621245590149638,17,24,0,8.607378028281268,20,0,11,0,0,0,283.9583333333333,508,0,227.9556553303766,0,0,0,0,54.333333333333336,388,0,109.77394426993918,0.24346206599999998,2.790821649,0,0.672331803,3,3,3,0,0,0,8,8,8,5,5,5,24,11,11,4.107416062890291,24,0,0,0,0,0,10,attack_malware,attack
74.57142857142857,123,62,24.08852720398536,20,20,20,0,0,0,113.33333333333333,533,40,109.77082186689383,113.33333333333333,533,40,109.77082186689383,57.904761904761905,64,0,19.250726640583625,15.619047619047619,24,0,8.570158636082477,17,0,7,0,0,0,306.76190476190476,511,0,234.41691593438915,0,0,0,0,30.476190476190474,172,0,53.325058881935654,0.38456698442857146,3.027854964,0,0.858800909,3,3,3,0,0,0,8,8,8,4,4,4,21,10,11,2.6003272005084432,21,0,0,0,0,0,10,attack_malware,attack
72.41666666666667,123,45,23.422242618403608,20,20,20,0,0,0,101.83333333333333,533,40,105.25607146245838,101.83333333333333,533,40,105.25607146245838,54.15384615384615,64,0,23.548575001799676,11.923076923076923,24,0,9.129832756072048,17,0,4,1,1,0,2715.3846153846152,64240,0,12550.927022580994,56.15384615384615,1460,0,286.3295573017487,19.384615384615383,172,0,48.854950146798366,0.33042315280769236,2.349156665,0,0.6347516447425086,5,5,5,0,0,0,12,12,12,5,5,5,26,12,12,3.0264223846665277,26,0,0,0,0,0,10,attack_malware,attack
71.8125,123,62,21.394626736437573,20,20,20,0,0,0,90.3125,533,40,78.00877098803589,90.3125,533,40,78.00877098803589,60.16,64,0,15.353467998854097,18.4,24,0,6.712765785411847,46,0,23,0,0,0,284.48,509,0,210.47014815718197,0,0,0,0,27.28,180,0,44.07926070716019,0.177138842,2.388690498,0,0.5254403409512886,3,3,3,0,0,0,9,9,9,5,5,5,50,22,26,5.645289198213838,50,0,0,0,0,0,10,attack_malware,attack
71.71428571428571,123,62,21.748310531832374,20,20,20,0,0,0,80.64285714285714,212,40,54.00513813568988,80.64285714285714,212,40,54.00513813568988,59.42857142857143,64,0,17.104719482395158,14.857142857142858,24,0,6.915502572060532,12,0,2,0,0,0,309.07142857142856,508,0,233.2355904645358,0,0,0,0,18.857142857142858,172,0,50.436337851039255,0.3980594895714286,2.650724714,0,0.8044535845047038,3,3,3,0,0,0,7,7,7,3,3,3,14,7,7,2.512187328269193,14,0,0,0,0,0,10,attack_malware,attack
70.56097561,123,62,19.80662613936029,20,20,20,0,0,0,101.21951219512195,428,40,86.71519826279646,101.21951219512195,428,40,86.71519826279646,59.42857142857143,64,0,16.68231553376042,17.714285714285715,24,0,7.607075378804612,37,0,19,0,0,0,325.73809523809524,511,0,220.27887640762413,0,0,0,0,42.57142857142857,388,0,88.44597161810358,0.20954074130952383,5.478898809,0,0.8609579646733325,3,3,3,0,0,0,9,9,9,5,5,5,42,23,18,4.772341475906811,42,0,0,0,0,0,10,attack_malware,attack
